Id,Title,OriginalTitle,FilePath,Year,Summary,Rating,Duration,Genres,TmdbId,TmdbPosterUrl,TmdbRating,TmdbOverview,MustDelete
441,Rocky V.,Rocky V,/data/movies/Rocky.V.1990.1080p.Bluray.Remux.AVC.HUN-ClunkyChip/Rocky.V.1990.1080p.Bluray.Remux.AVC.HUN-ClunkyChip.mkv,1990,"Nagyon nehezen épül fel Rocky legutolsó küzdelméből, ahol végül legyőzte a szovjetek sztárját, a brutális Dragót. Még alig épül fel, amikor új kihívója akad, Rocky viszont szeretne végleg visszavonulni. Ám amikor kiderül, hogy könyvelője teljesen kisemmizte, nincs más választása, újra fel kell vennie a kesztyűt. Az orvosok azonban maradandó agykárosodást állapítanak meg nála, és eltiltják a sporttól. Ugyanis, ha Rocky ilyen állapotban újra ringbe lép, bele is halhat.A Rocky váratlan sikere után további négy folytatása készült a filmnek. Az egyes részek külön-külön is önálló, nagyszerű élményt nyújtó alkotások, amelyekben tökéletesen keveredik az akció, a dráma és az izgalom, ugyanakkor egymás után nézve őket kirajzolódik a néző előtt egy teljes életpálya. Az utolsó film már egy meggyötört, lecsúszott bokszolóról szól, aki még egyszer megpróbál visszakapaszkodni a csúcsra.",3.2,104171,Dráma|Sport,1375,https://image.tmdb.org/t/p/w500/qCARerjCFZOEeLiVdomhwRYlDSn.jpg,5.772,"A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",False
442,Romy és Michelle - Szőkébe nem üt a mennykő,Romy and Michele's High School Reunion,/data/movies/Romy.and.Micheles.High.School.Reunion.1997.BDRip.XviD.HUN-CRW/Romy.and.Micheles.High.School.Reunion.1997.BDRip.XviD.HUN-CRW.avi,1997,"Romy és Michelle már a középiskolában is a legjobb barátnők voltak. Most lázasan készülődnek a tízéves érettségi találkozójukra. Villogni szeretnének egykori osztálytársaik előtt, ehhez pedig menő munkára és jó pasira lenne szükségük. Mivel valójában egyikük sem futott be irigylésre méltó karriert az eltelt idő alatt, kitalálnak egy történetet: azt füllentik, hogy sikeres üzletasszonyok. A hazugság csak addig válik be régi riválisaik előtt, amíg meg nem érkezik Heather, a leggyűlöltebb lány az osztályból.",7.5,91611,Vígjáték,9611,https://image.tmdb.org/t/p/w500/yLxgglhaP2QfWVZTdrv7mZgvuHL.jpg,6.2,"Two not-too-bright party girls reinvent themselves for their high school reunion. Armed with a borrowed Jaguar, new clothes and the story of their success as the inventors of Post-It notes, Romy and Michele descend on their alma mater, but their façade crumbles quickly.",False
451,Ronin,,/data/movies/Ronin.1998.1080p.UHD.BluRay.DDP.5.1.DoVi-HDR.x265.HuN-TRiNiTY/Ronin.1998.1080p.UHD.BluRay.DDP.5.1.DoVi-HDR.x265.HuN-TRiNiTY.mkv,1998,"Egy szabadúszó volt amerikai hírszerző ügynök megpróbál felkutatni egy rejtélyes csomagot, amelyet az írek és az oroszok keresnek.",6.9,121328,Action|Adventure,8195,https://image.tmdb.org/t/p/w500/AirrhRJjHwytOV0pdLu7YZ4DEyr.jpg,6.96,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",False
3000,Rossz anyák karácsonya,A Bad Moms Christmas,/data/movies/A.Bad.Moms.Christmas.2017.720p.BluRay.DD5.1.x264-DON.HuN-No1/abmc.720p-no1.mkv,2017,"Az év legvarázslatosabb ünnepén, mikor minden pillanat csupa öröm és boldogság... na, ilyenkor köthetik csak fel igazán a gatyájukat az anyukák: jön a rohangálás az ajándékok után, a dekorálás és a napokon át tartó főzés. Nem is csoda, hogy Amy, Kiki és Carla ismét fellázad. A túlhajszolt trió megint szembe megy az árral, és magasról tesz a karácsonyi hagyományokra. A szabadelvű anyák ezúttal is a kimenőre hajtanak, a lehető legkevesebb energiából akarják kihozni a leglazább, legbulisabb karácsonyi ünnepet. Egy dologgal azonban nem számolnak: a saját édesanyáik felbukkanásával. A tökéletes karácsony bűvöletében szocializálódott mamák ugyanis ragaszkodnak a jól bevált mazochista anyaszerephez és az ünnep szentségéhez. És ekkor elszabadulnak a rénszarvasok és kinyílik pár vodkásüveg. Innentől kezdve már csak egy dolog biztos: ez az éj nem lesz csendes..",3.2,104621,Vígjáték,431530,https://image.tmdb.org/t/p/w500/gPNHolu7AGnrB7r5kvJRRTfwMFR.jpg,6.317,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",False
30,Rossz társaság,Bad Company,/data/movies/Bad.Company.2002.720p.WEB-DL.AC3.HUN-AKON/Bad.Company.2002.720p.WEB-DL.AC3.HUN-AKON.mkv,2002,"Még egy titkosügynök sem pótolhatatlan. A CIA egyik legjobb embere épp egy különösen fontos titkos atomfegyver-üzlet befejezése előtt veszti életét. Ám a Cég tudja, hogy mi a megoldás: felkutatja az áldozat ikertestvérét és meggyőzi, ugorjon be a testvére helyett. Csak éppen a jól képzett, kötelességtudó titkosszolga helyére így egy nagyszájú, laza bűnöző lép, akinek egyrészt fogalma sincs a konspiráció alapszabályairól, másrészt nem is akar tudomást venni róluk. A Cég azonban nem jön zavarba: beveti legjobb emberét, Gaylord Oakes-t, aki eddig minden meleg helyzetből kivágta magát. Oakes-nak 9 napja van, hogy a zabolátlan újoncból tökéletes harcost faragjon. Mert az ellenség már a nyomukban van: ők rögtön elhitték, hogy a veterán oldalán nagyszájúskodó alak is a CIA embere.",1.1,116616,Action|Adventure,3132,https://image.tmdb.org/t/p/w500/umu141mcfIEhRLgyQp7TWlGJFW.jpg,5.51,"When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother.",False
452,Salt ügynök,Salt,/data/movies/Salt.2010.EXTENDED.RETAiL.BDRip.x264.HuN-Essence/essence-salt.extended.mkv,2010,"Evelyn A. Salt a CIA alkalmazottja, de egy szovjet disszidens felismeri benne az oroszok kémjét: azt állítja, hogy Salt alvó ügynök, aki évek óta arra vár, hogy feladatot kapjon igazi munkaadóitól, és most el is jött az ideje. Hamarosan az USA-ba látogat az orosz elnök, őt kell majd megölnie.Salt főnökei nem bíznak semmit a véletlenre: azonnal lecsapnának addigi emberükre, ám van egy baj vele: túl jól képezték ki. Az ügynök kicsúszik a gyűrűből, és elmenekül. Az egész CIA a nyomába veti magát, ő pedig a saját és a férje életét is kockáztatja, hogy bebizonyítsa: valaki más az áruló.",6.2,101074,Thriller|Action,27576,https://image.tmdb.org/t/p/w500/kqeIJG7VjwkcTR26QHg8D01x8yI.jpg,6.413,"As a CIA officer, Evelyn Salt swore an oath to duty, honor, and country. Her loyalty will be tested when a Russian defector accuses her of being a Russian sleeper spy. She goes on the run, using all her skills and years of experience as a covert operative to elude capture, protect her husband, and stay one step ahead of her colleagues at the CIA. Her efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",False
7689,Segítség!,Send Help,/data/movies/Send.Help.2026.2160p.MA.WEB-DL.DV.HDR.DDP5.1.Atmos.H.265.HUN-FULCRUM/fulcrum-send.help.2026.2160p.web.dvhdr.ma.mkv,2026,"Egy repülőgép-baleset után egy távoli szigeten reked egy tehetséges női alkalmazott és az idegesítő főnöke. A nőnek a túlélési képességeire kell hagyatkoznia, hogy mindkettőjüket megmentse, bár a köztük lévő nehézkes kapcsolat nem könnyíti meg a helyzetet.",9.3,112932,Horror|Thriller,1198994,https://image.tmdb.org/t/p/w500/mjkS2iAgWj3ik1DTjvI15nHZ7yl.jpg,7.053,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",False
7717,Semmelweis,,/data/movies/Semmelweis.2023.2160p.NF.WEB-DL.DDP5.1.H.265-VARYG/Semmelweis.2023.2160p.NF.WEB-DL.DDP5.1.H.265-VARYG.mkv,2023,"A láthatatlan gyilkos 1847-ben játszódik Bécsben. A szülészeti klinikán titokzatos járvány tombol, tizedeli a gyermekágyas nőket. Egy magyar orvos a hagyományos teóriákkal szembeszállva próbálja meg legyőzni a kórt. Semmelweis egy fiatal osztrák bába személyében talál társra, kapcsolatuk egyre romantikusabbá válik. A küzdelem azonban nemcsak a kór ellen zajlik: a vaskalapos vezetés mindent megtesz, hogy megvédje tekintélyét a megszállott magyar orvos felfedezésének következményeitől. A kórházban a harcot Semmelweis nyeri, az utcán pedig a progresszív erők. Hamarosan Bécsben és Pesten is kitör a forradalom, Semmelweis pedig elindul, hogy felfedezését hazájában is a szülő nők javára fordítsa.",0,127354,Biography|Dráma,1016683,https://image.tmdb.org/t/p/w500/ol6lDiWvWIDZsElj2sfBwQF9IBJ.jpg,7.8,"Set in 19th century Vienna, Ignac Semmelweis, a short-tempered but passionate doctor, delivers babies and carries out autopsies on a daily basis while looking for the cause of puerperal fever, the mysterious epidemic that decimates patients in the hospital.",False
3024,Sherlock Holmes,,/data/movies/Sherlock.Holmes.2009.720p.BluRay.DTS.x264.HuN-TRiNiTY/sh-720p-trinity.mkv,2009,"Hogy hívták 1891-ben James Bondot? Természetesen Sherlock Holmesnak. A legendás mesterdetektív, aki közelharcban legalább olyan verhetetlen, mint logikus gondolkodásban, élete legnagyobb problémájával kerül szembe. Ő és hű társa, doktor Watson Lord Blackwood nyomába vetik magukat. Ha nem leplezik le időben, az az egész Brit birodalmat megrázhatja.",7,128411,Action|Adventure,10528,https://image.tmdb.org/t/p/w500/momkKuWburNTqKBF6ez7rvhYVhE.jpg,7.218,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,False
3025,Sherlock Holmes 2. – Árnyjáték,Sherlock Holmes: A Game of Shadows,/data/movies/Sherlock.Holmes.A.Game.of.Shadows.2011.720p.BluRay.DD5.1-EX.x264.HuN-MWT/mwt-sherlock.holmes.a.game.of.shadows.720p.mkv,2011,"A világ leghíresebb és legokosabb magándetektívje visszatér - és vár rá néhány nagy meglepetés. Végre emberére akad, nyomába eredhet annak a zseniális bűnözőnek, aki mindarra képes, amire ő csak a rossz szolgálatában. Moriarty professzor lelkiismeret-furdalás nélkül követi el a legvadabb bűntényeket. Ha érdekei úgy kívánják, még az osztrák koronaherceget is képes meggyilkolni. Miközben Watson az esküvőjére készül, társa nyakig merül az ügybe, és nemcsak a doktort, hanem saját, szintén zseniális bátyját és egy gyönyörű, de veszélyes jósnőt is magával ránt. Egész Európán keresztül folyik az üldözés, és a professzor egy lépéssel mindig előttük jár.",6,128746,Action|Adventure,58574,https://image.tmdb.org/t/p/w500/y1MYZkwhZK6L0Jy4YMuPktzDOfn.jpg,7.144,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the detective.",False
6202,Sniper. The White Raven,Снайпер. Білий ворон,/data/movies/Sniper The White Raven 2022 BluRay 720p DD 5.1 x264-yz/Sniper The White Raven 2022 BluRay 720p DD 5.1 x264-yz.mkv,2022,"Egy ukrán fizikatanár bosszút fogad, miután a megszálló katonák hatalmas tragédiát okoztak számára Donbasz megszállása során. A férfi egy orosz mesterlövészt vesz célba.",7.2,111622,Háborús|Dráma,966220,https://image.tmdb.org/t/p/w500/295gZzTXMvuiIG0U19h4M44PXxI.jpg,7.645,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins in Donbas, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy.",False
232,Spancserek,"I Love You, Man",/data/movies/I.Love.You.Man.2009.720p.Bluray.DD5.1.x264.HuN-TRiNiTY/ilym.720p-trinity.mkv,2009,"Peter, a menő ingatlanügynök arra készül, hogy elvegye álmai asszonyát. Ám szorult helyzetbe kerül, amikor rájön, hogy nincs olyan barátja, akit felkérhetne esküvői tanúnak. Peter a legkülönfélébb módszerekkel próbál sebtében szert tenni egy, a célnak megfelelő barátra, mígnem találkozik az agglegény Sydneyvel. A fickó pont az ellentéte, vicces és vonzó alak, rögvest össze is barátkoznak. Miközben egyre közelebb kerülnek egymáshoz, Peter úgy hidegül el Zooeytól. Hamarosan rádöbben, hogy választania kell a menyasszonya és az új haverja között.",8.2,104771,Vígjáték|Romantikus,16538,https://image.tmdb.org/t/p/w500/xr4zAYsvgTzvMMiWu6qCAP9WBer.jpg,6.579,"Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",False
478,Star Wars: Skywalker kora,Star Wars: Episode IX - The Rise of Skywalker,/data/movies/Star.Wars.Episode.IX.The.Rise.of.Skywalker.2019.READ.NFO.1080p.BluRay.DD+7.1.x264.HuN-TRiNiTY/sw.ix.the.rise.of.skywalker.1080p-trinity.mkv,2019,"A túlélő ellenállás ismét az első renddel találja szembe magát, miközben Rey, Finn és Poe Dameron útja folytatódik. A nemzedékek hatalmával és tudásával mögöttük, megkezdődik a végső csata.",5.1,141883,Action|Adventure,181812,https://image.tmdb.org/t/p/w500/db32LaOibwEliAmSL2jjDF6oDdj.jpg,6.272,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",False
7220,Sweeney Todd: A Fleet Street démoni borbélya,Sweeney Todd: The Demon Barber of Fleet Street,/data/movies/Sweeney.Todd.The.Demon.Barber.of.Fleet.Street.2007.1080p.BluRay.DD5.1.x264.HUN-KiNGPiN/Sweeney.Todd.The.Demon.Barber.of.Fleet.Street.2007.1080p-KiNGPiN.mkv,2007,"A borbély Benjamin Barker egyszerű, boldog életet élt feleségével és a kislányával Londonban. Ám a gonosz Turpin bíró szemet vetett a gyönyörű asszonyra. A férfit hamis váddal Ausztráliába száműzte, ő pedig magához édesgette a nőt és a kislányt. Évekkel később a férfi visszatér a rabságból, ahol csak a bosszú éltette. Sweeney Todd néven borbélyüzletet nyit a Fleet Streeten, és az oda betérőkön áll bosszút a vele történt igazságtalanságért. A véres gyilkosságokban a szomszédasszonya, a pitesütő Mrs. Lovett a társa, aki segít eltüntetni a hullákat. Húsos pitéjének gyorsan híre megy.",8.6,116373,Musical|Dráma,13885,https://image.tmdb.org/t/p/w500/gAW4J1bkRjZKmFsJsIiOBASeoAp.jpg,7.178,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",False
7714,Szemfényvesztők,Now You See Me,/data/movies/Now.You.See.Me.2013.Extended.Cut.1080p.Blu-ray.Remux.AVC.DTS-HD.MA.7.1.HuN-GL/gl-now.you.see.me.2013.extended.cut.1080p.blu-ray.remux.avc.dts-hd.ma.7.1.hun.mkv,2013,"Illuzionisták egy csapata bankot rabol, de nem is akárhogyan: a mindenkit megtévesztő műsorszámuk végeztével a közönség sorai közé szórják a megszerzett pénzt. Az FBI értetlenül áll az agyafúrt attrakció előtt, nem is sejtve, hogy egy sokkal nagyobb dobásra készülnek a szemfényvesztők.",5.1,124825,Thriller|Bűnügyi,75656,https://image.tmdb.org/t/p/w500/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,7.332,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,False
7715,Szemfényvesztők 2.,Now You See Me 2,/data/movies/Now.You.See.Me.2.2016.2160p.UHD.HDR.BluRay.TrueHD.7.1.x265.HuN-TRiNiTY/Now.You.See.Me.2.2016.2160p.UHD.HDR.BluRay.TrueHD.7.1.x265.HuN-TRiNiTY Sample.mkv,2016,"A négy lovas, valamint a titokzatos és karizmatikus Dylan ismét feladja a közönségnek a leckét, miközben tovább feszegetik az illúziókeltés határait, és bejárják az egész földtekét.  Egy évvel azután, hogy lóvá tették az FBI-t, és elnyerték a tömegek csodálatát nagyszabású mutatványaikkal, az illuzionisták új előadással rukkolnak elő, azt remélve, hogy felfedhetik egy számítógépes guru piszkos üzelmeit.",3.4,1306,Action|Adventure,291805,https://image.tmdb.org/t/p/w500/A81kDB6a1K86YLlcOtZB27jriJh.jpg,6.827,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",False
7583,Szemfényvesztők 3.,Now You See Me: Now You Don't,/data/movies/Now.You.See.Me.Now.You.Dont.2025.2160p.UHD.BluRay.REMUX.DV.HDR10P.TrueHD.Atmos.7.1.HEVC.HUN-FULCRUM/fulcrum-nysmnyd.2025.2160p.remux.dvhdr.mkv,2025,"Hosszú évek után a visszavonult zseniális illuzionisták, a Lovasok, most újra összejönnek, hogy csapatukat új, mesteri mágusokkal bővítsék. A világ egyik legértékesebb gyémántját lovasítják meg eddig soha nem látott, szemkápráztató mutatványokkal, amivel a világ legveszélyesebb bűnözőhálózatát haragítják magukra",6.1,112605,Bűnügyi|Thriller,425274,https://image.tmdb.org/t/p/w500/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,6.512,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",False
7577,Szentek és álszentek,Holy Smoke,/data/movies/Holy.Smoke.1999.READ.NFO.720p.WEB-DL.DD5.1.x264.HuN-TRiNiTY/holy.smoke.720p-trinity.mkv,1999,"Ruth átlagos ausztrál lány, aki a barátnőjével Indiában vakációzik, amikor váratlanul egy szekta gurujának mágikus befolyása alá kerül. Gondolkodása egy csapásra megváltozik, ezért nem is akar többé hazatérni. Családja kétségbeesésében szakemberhez fordul: Amerika első számú ""szektagyógyászát"", P. J. Waters-t hívják lányuk megmentésére. Miután csellel hazacsalták, Ruth-nak három napot kell eltöltenie egy kunyhóban, valahol kint az ausztrál sivatagban teljes elzártságban - kettesben Waters-szel. A hidegvérű profi és a megtévesztett lány közti játszmában hamar fordul a kocka, és a szellemi kijózanítás a nemek kíméletlen harcává válik.",4.7,114275,Dráma|Vígjáték,13787,https://image.tmdb.org/t/p/w500/utBNYz1cX43SQKZFH1JmMZU34Dy.jpg,5.7,"While on a journey of discovery in exotic India, beautiful young Ruth Barron falls under the influence of a charismatic religious guru. Her desperate parents then hire PJ Waters, a macho cult de-programmer who confronts Ruth in a remote desert hideaway. But PJ quickly learns that he's met his match in the sexy, intelligent and iron-willed Ruth.",False
7219,Szerelem a végzeten,Serendipity,/data/movies/Serendipity.2001.READ.NFO.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1.HuN-Essence/essence-serendipity_remux.mkv,2001,"1990 telének egy az ünnepi vásárlóktól nyüzsgő napján Jonathant és Sarát összehozza a véletlen, no meg egy pár kötött kesztyű. Két idegen New York forgatagában, akik azonnal a kölcsönös vonzalom áldozatául esnek. Annak ellenére, hogy mindketten járnak valakivel, együtt töltik az estét Manhattanben kószálva úgy, hogy egymás nevét sem tudják. Ám mikor az éj elkerülhetetlenül véget ér, kénytelenek megtenni a következő lépést. A megbabonázott Jonathan azt javasolja, cseréljenek telefonszámot, ám Sara húzódozik, és azzal áll elő, hogy bízzák közös jövőjüket a sorsra. Ha az ég egymásnak teremtette őket, mondja, akkor megtalálják útjukat egymás életébe. Ez lenne a terv, ám a sors mást akar.",5.8,90959,Vígjáték|Romantikus,9778,https://image.tmdb.org/t/p/w500/4jS66Qmq2Ru5S2YzHVknGd4xJyT.jpg,6.955,"Although strangers Sara and Jonathan are both already in relationships, they realize they have genuine chemistry after a chance encounter – but part company soon after. Years later, they each yearn to reunite, despite being destined for the altar. But to give true love a chance, they have to find one another again.",False
5678,Szeánsz Velencében,A Haunting in Venice,/data/movies/A.Haunting.in.Venice.2023.720p.MA.WEB-DL.DDP5.1.Atmos.H.264.HUN-FULCRUM/fulcrum-ahiv.2023.720p.web.mkv,2023,"A kísérteties hangulatú, második világháború utáni Velencében Hercule Poirot borzongató rejtéllyel szembesül Mindenszentek napján. A munkától visszavonultan, önkéntes száműzetésben élő detektív vonakodva bár, de részt vesz egy szeánszon, amit egy bomladozó, szellemjárta palazzóban tartanak. Miután az egyik vendéget meggyilkolják, Poirot árnyak és titkok csalfa világában találja magát.",7.6,103280,Bűnügyi|Dráma,945729,https://image.tmdb.org/t/p/w500/l6iwxT0NbVw6QiF08YTIuTnXS82.jpg,6.575,"Celebrated sleuth Hercule Poirot, now retired and living in self-imposed exile in Venice, reluctantly attends a Halloween séance at a decaying, haunted palazzo. When one of the guests is murdered, the detective is thrust into a sinister world of shadows and secrets.",False
2802,Szuperagy,Superintelligence,/data/movies/Superintelligence.2020.720p.WEB-DL.DD5.1.H264.HuN-No1/superintelligence.720p-no1.mkv,2020,"Először visszabeszél neki a tévéje, azután beszól a telefonja, majd végül a mikrohullámú sütője is szemtelenkedni kezd vele, és Carol persze azt hiszi, valaki viccelni próbál vele. Vagy esetleg megőrült kicsit. Pedig a helyzet még ennél is súlyosabb: a világ első szuperintelligenciája őt választotta kísérleti alanyául, hogy megvizsgálja a kimeríthetetlen gépagy hatását az emberekre: hogy aztán a tanulságok leszűrése után átvegye a hatalmat a Földön. Nincs olyan terminátor, amely meg tudná állítani a szörnyen okos tervet… legfeljebb egy kedélyes, duci és nagyon elszánt háztartásbeli.",3,105858,Vígjáték|Romantikus,521007,https://image.tmdb.org/t/p/w500/podzoGfamoxObotrMMoH2WIc8nj.jpg,5.95,"When an all-powerful Superintelligence chooses to study the most average person on Earth, Carol Peters, the fate of the world hangs in the balance. As the A.I. decides to enslave, save or destroy humanity, it’s up to Carol to prove that people are worth saving.",False
7547,Szuperhekusok,Miami Supercops,/data/movies/Szuperhekusok.1985.BDREMUX.1080p.AVC.DTS-HD.MA-Rooli/Szuperhekusok.1985.BDREMUX.1080p.AVC.DTS-HD.MA-Rooli.mkv,1985,"Három bűnöző kifosztja az egyik detroiti bankot. Bár az egyik tettest még a helyszínen ártalmatlanítják, másikukat pedig börtönbe dugják, a harmadiknak sikerül eltűnnie a húszmillió dollárral. Hét évvel később a börtönből frissen szabadult bankrablót holttan találják Miamaiban. Mivel a rendőrők tehetetlenek, két FBI-ügynök veszi át a nyomozást. Forest és Bennet minden tehetségére szükség van, hogy a hét éve eltűnt dollármilliókat és a pénzzel bújkáló gazfickót kézrekerítsék.",0,96976,Action|Vígjáték,10295,https://image.tmdb.org/t/p/w500/j0zfJkOfQr4DfcxjjeCVFjirKpu.jpg,6.428,"In 1978, $20 million was stolen from a Detroit bank. One of the robbers was caught, one was found dead, and the third disappeared. The money was never found. Seven years later, the robber who was caught was released from jail. He immediately went to Miami, only to be found dead the next day. Now FBI agents Doug Bennet and Steve Forest have been called in to investigate the case while posing as Miami police officers. Somewhere in Miami the third robber is hiding with his $20 million, and he has a seven-year head start on the authorities.",False
6107,Szárnyát vagy combját,L'Aile ou la Cuisse,/data/movies/Szarnyat.vagy.combjat.1976.720p.BluRay.x264.Hun-RAiN/RAiN-Szarnyat.vagy.combjat.mkv,1976,"Az ismert, hatvanéves éttermi kritikus, Charles Duchemin pályafutása csúcsán a visszavonulás gondolatával foglalkozik. Előtte azonban még el akarja készíteni híres éttermi kalauzának utolsó kiadását, illetve át akarja adni fiának, Gérardnak tudását és szakmai tapasztalatát. A fiúnak azonban esze ágában sincs édesapja nyomdokaiba lépni és titokban vándorcirkuszt alapít, amelyben bohócként lép fel. Charles-nak más gondjai is akadnak: legnagyobb ellensége, Jacques Tricatel gyorséttermi birodalmával forradalmasítani akarja a francia gasztronómiát. A férfi megpróbálja ellopni az éttermi kalauz utolsó kiadását, hogy titokban megszerezhesse a rosszul minősített vendéglátó egységeket.",0,104815,Vígjáték,761,https://image.tmdb.org/t/p/w500/h9lEYJ6tuglAWjaiYDHoUMsBh0X.jpg,7.2,"Charles Duchemin, a well-known gourmet and publisher of a famous restaurant guide, is waging a war against fast food entrepreneur Tri- catel to save the French art of cooking. After having agreed to appear on a talk show to show his skills in naming food and wine by taste, he is confronted with two disasters: his son wants to become a clown rather than a restaurant tester and he, the famous Charles Duchemin, has lost his taste!",False
2813,Szörnyella,Cruella,/data/movies/Cruella.2021.720p.BluRay.DD5.1.x264.HUN-PTHD/Cruella.2021.720p.BluRay.DD5.1.x264.HUN-PTHD.mkv,2021,"Az 1970-es évek Londonjában, a punk rock forradalom forgatagában Estella, a fiatal csavargó, eszét és kreativitását hasznosítva igyekszik nevet szerezni magának ruhaterveivel. Összebarátkozik két tolvajjal, akiknek tetszik a csínytevésre hajlamos lány; együttes erővel boldogulnak a londoni utcákon. Egy napon Estella divathoz való érzéke felkelti von Hellman bárónő, a lefegyverzően sikkes divatlegenda figyelmét. Újdonsült munkakapcsolatuk azonban olyan események és felfedezések láncolatát indítja el, amik előcsalják Estella galád oldalát.",7.5,133929,Vígjáték|Bűnügyi,337404,https://image.tmdb.org/t/p/w500/hjS9mH8KvRiGHgjk6VUZH7OT0Ng.jpg,7.973,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",False
89,Sötét vizeken,Dark Waters,/data/movies/Dark.Waters.2019.720p.BluRay.DD5.1.x264.HuN-WeAreAlreadyAtHome/Dark.Waters.2019.720p.BluRay.DD5.1.x264.HuN-WeAreAlreadyAtHome.mkv,2019,"Robert Bilott céges jogász, aki nagyvállalatokat véd nagy hatékonysággal. Egy nap felkeresi egy farmer, akit imádott nagyanyja küldött hozzá, hogy segítsen neki. Bilott hamarosan rájön, hogy a DuPont vegyi vállalat évek óta mérgezi egy kisváros ivóvizét, amitől többszáz állat pusztult el és a helyi lakosokat is mérgezi. Az ügyvéd kilátástalannak tűnő küzdelembe kezd a kisemberek védelmében a hatalmas nagyvállalat ellen. A világ egyik legnagyobb vegyi gyára ellen vívott jogi küzdelem tétje, hogy a számos rejtélyes megbetegedés és haláleset, valamint az évtizedeken át tartó ivóvíz-szennyezés ténye napvilágra kerüljön. Az ügyvéd az igazság kiderítése érdekében kockára tesz mindent, a karrierjét, a családja és a saját biztonságát is.",8.9,127052,Dráma|Biography,552178,https://image.tmdb.org/t/p/w500/bzvzaHqKBSuGIIWhinTQPHvT0zf.jpg,7.534,"A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.",False
